year,field,consortium,ncsfixed,p10fixed,citsyearflex,author_first,author_et_al,title,source,volume,issue,pages,doi
2015,ONC,NULL,0.42230166319607998,0,1.5,"LU, Y","Cuellar-Partida, G; PAINTER, JN; NYHOLT, DR; MORRIS, AP; Fasching, PA; HEIN, A; Burghaus, S; BECKMANN, MW; LAMBRECHTS, D; van Nieuwenhuysen, E; VERGOTE, I; Vanderstichele, A; DOHERTY, JA; ROSSING, MA; WICKLUND, KG; Chang-Claude, J; EILBER, U; RUDOLPH, A; Wang-Gohrke, S; GOODMAN, MT; BOGDANOVA, N; DORK, T; DURST, M; HILLEMANNS, P; RUNNEBAUM, IB; Antonenkova, N; BUTZOW, R; LEMINEN, A; NEVANLINNA, H; Pelttari, LM; EDWARDS, RP; KELLEY, JL; MODUGNO, F; Moysich, KB; NESS, RB; Cannioto, R; HOGDALL, E; JENSEN, A; GILES, GG; BRUINSMA, F; KJAER, SK; Hildebrandt, MAT; LIANG, D; LU, KH; WU, XF; Bisogna, M; DAO, F; LEVINE, DA; CRAMER, DW; TERRY, KL; Tworoger, SS; Missmer, S; BJORGE, L; Salvesen, HB; Kopperud, RK; BISCHOF, K; Aben, KKH; Kiemeney, LA; MASSUGER, LFAG; Brooks-Wilson, A; OLSON, SH; MCGUIRE, V; Rothstein, JH; Sieh, W; WHITTEMORE, AS; COOK, LS; LE, ND; GILKS, CB; Gronwald, J; JAKUBOWSKA, A; LUBINSKI, J; Gawelko, J; SONG, HL; TYRER, JP; Wentzensen, N; BRINTON, L; Trabert, B; LISSOWSKA, J; MCLAUGHLIN, JR; NAROD, SA; PHELAN, C; Anton-Culver, H; ZIOGAS, A; ECCLES, D; GAYTHER, SA; Gentry-Maharaj, A; MENON, U; RAMUS, SJ; WU, AH; Dansonka-Mieszkowska, A; KUPRYJANCZYK, J; Timorek, A; Szafron, L; CUNNINGHAM, JM; Fridley, BL; Winham, SJ; BANDERA, EV; Poole, EM; MORGAN, TK; RISCH, HA; GOODE, EL; SCHILDKRAUT, JM; WEBB, PM; PEARCE, CL; BERCHUCK, A; PHAROAH, PDP; MONTGOMERY, GW; ZONDERVAN, KT; Chenevix-Trench, G; MACGREGOR, S",Shared genetics underlying epidemiological association between endometriosis and ovarian cancer,HUMAN MOLECULAR GENETICS,24,20,5955-5964,10.1093/hmg/ddv306
2015,VPG,NULL,1.7000479925190191,0,3.5,"Braakhekke, M","Kamphuis, EI; MOL, F; NORMAN, RJ; BHATTACHARYA, S; van der Veen, F; MOL, BWJ",Effectiveness and safety as outcome measures in reproductive medicine,HUMAN REPRODUCTION,30,10,2249-2251,10.1093/humrep/dev201
2015,VPG,VPG,0.48572799786257692,0,1,"van de Werken, C","SANTOS, MA; LAVEN, JSE; Eleveld, C; FAUSER, BCJM; LENS, SMA; Baart, EB",Chromosome segregation regulation in human zygotes: altered mitotic histone phosphorylation dynamics underlying centromeric targeting of the chromosomal passenger complex,HUMAN REPRODUCTION,30,10,2275-2291,10.1093/humrep/dev186
2015,VPG,VPG,1.4571839935877309,0,3,"Tjon-Kon-Fat, RI","Bensdorp, AJ; BOSSUYT, PMM; Koks, C; Oosterhuis, GJE; HOEK, A; Hompes, P; BROEKMANS, FJ; VERHOEVE, HR; de Bruin, JP; van Golde, R; Repping, S; COHLEN, BJ; LAMBERS, MDA; van Bommel, PF; Slappendel, E; Perquin, D; SMEENK, J; Pelinck, MJ; Gianotten, J; Hoozemans, DA; Maas, JWM; GROEN, H; EIJKEMANS, MJC; van der Veen, F; MOL, BWJ; van Wely, M",Is IVF-served two different ways-more cost-effective than IUI with controlled ovarian hyperstimulation?,HUMAN REPRODUCTION,30,10,2331-2339,10.1093/humrep/dev193
2015,VPG,VPG,2.4286399893128845,0.75990425583732302,5,"Daan, NMP","JASPERS, L; Koster, MPH; BROEKMANS, FJM; de Rijke, YB; Franco, OH; LAVEN, JSE; KAVOUSI, M; FAUSER, BCJM",Androgen levels in women with various forms of ovarian dysfunction: associations with cardiometabolic features,HUMAN REPRODUCTION,30,10,2376-2386,10.1093/humrep/dev195
2015,VPG,VPG,1.7000479925190191,0,3.5,"Gameiro, S","BOIVIN, J; Dancet, E; de Klerk, C; EMERY, M; Lewis-Jones, C; THORN, P; Van den Broeck, U; VENETIS, C; Verhaak, CM; Wischmann, T; VERMEULEN, N",ESHRE guideline: routine psychosocial care in infertility and medically assisted reproduction-a guide for fertility staff,HUMAN REPRODUCTION,30,11,2476-2485,10.1093/humrep/dev177
2015,Unknown,NULL,0,0,0,"ESCHER, A","BOLL, D",Business intelligence in radiology. Challenges and opportunities,RADIOLOGE,55,10,896-900,10.1007/s00117-015-0014-5
2015,VPG,VPL,6.2005557167816754,0.99999999999999989,18.5,"DAY, FR","HINDS, DA; TUNG, JY; STOLK, L; STYRKARSDOTTIR, U; SAXENA, R; Bjonnes, A; Broer, L; DUNGER, DB; Halldorsson, BV; LAWLOR, DA; LAVAL, G; MATHIESON, I; McCardle, WL; Louwers, Y; Meun, C; RING, S; SCOTT, RA; SULEM, P; UITTERLINDEN, AG; WAREHAM, NJ; THORSTEINSDOTTIR, U; WELT, C; STEFANSSON, K; LAVEN, JSE; ONG, KK; Perry, JRB",Causal mechanisms and balancing selection inferred from genetic associations with polycystic ovary syndrome,NATURE COMMUNICATIONS,6,NULL,NULL,10.1038/ncomms9464
2015,ONC,NULL,1.1315732046209963,0,5.5,"Dijkgraaf, EM","Santegoets, SJAM; REYNERS, AKL; GOEDEMANS, R; NIJMAN, HW; van Poelgeest, MIE; van Erkel, AR; SMIT, VTHBM; Daemen, TAHH; van der Hoeven, JJM; MELIEF, CJM; WELTERS, MJP; KROEP, JR; van der Burg, SH","A phase 1/2 study combining gemcitabine, Pegintron and p53 SLP vaccine in patients with platinum-resistant ovarian cancer",ONCOTARGET,6,31,32228-32243,10.18632/oncotarget.4772
2015,GYN,NULL,1.2344434959501778,0,6,"Heeren, AM","de Boer, E; Bleeker, MCG; MUSTERS, RJP; BUIST, MR; KENTER, GG; de Gruijl, TD; Jordanova, ES",Nodal metastasis in cervical cancer occurs in clearly delineated fields of immune suppression in the pelvic lymph catchment area,ONCOTARGET,6,32,32484-32493,10.18632/oncotarget.5398
2015,ONC,NULL,2.0311168052568749,0.5,5.5,"De Boer, SM","Nout, RA; Jurgenliemk-Schulz, IM; JOBSEN, JJ; LUTGENS, LCHW; Van der Steen-Banasik, EM; MENS, JWM; SLOT, A; KROESE, MCS; OERLEMANS, S; PUTTER, H; Verhoeven-Adema, KW; NIJMAN, HW; CREUTZBERG, CL",Long-Term Impact of Endometrial Cancer Diagnosis and Treatment on Health-Related Quality of Life and Cancer Survivorship: Results From the Randomized PORTEC-2 Trial,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,93,4,797-809,10.1016/j.ijrobp.2015.08.023
2015,GYN,NULL,2.9647321510679379,1,12,"Guislain, A","Gadiot, J; KAISER, A; Jordanova, ES; BROEKS, A; SANDERS, J; van Boven, H; de Gruijl, TD; HAANEN, JBAG; BEX, A; Blank, CU",Sunitinib pretreatment improves tumor-infiltrating lymphocyte expansion by reduction in intratumoral content of myeloid-derived suppressor cells in human renal cell carcinoma,CANCER IMMUNOLOGY IMMUNOTHERAPY,64,10,1241-1250,10.1007/s00262-015-1735-z
2015,GYN,UROGYN,7.2628450955449839,1,16,"Vergeldt, TFM","Weemhoff, M; Inthout, J; Kluivers, KB",Risk factors for pelvic organ prolapse and its recurrence: a systematic review,INTERNATIONAL UROGYNECOLOGY JOURNAL,26,11,1559-1573,10.1007/s00192-015-2695-8
2015,GYN,UROGYN,0,0,0,"Kessels, IMH","Futterer, JJ; SULTAN, AH; Kluivers, KB",Clinical symptoms related to anal sphincter defects and atrophy on external phased-array MR imaging,INTERNATIONAL UROGYNECOLOGY JOURNAL,26,11,1619-1627,10.1007/s00192-015-2743-4
2015,GYN,UROGYN,0,0,0,"van IJsselmuiden, MN","Detollenaere, RJ; Kampen, MY; Engberts, MK; van Eijndhoven, HWF",Practice pattern variation in surgical management of pelvic organ prolapse and urinary incontinence in The Netherlands,INTERNATIONAL UROGYNECOLOGY JOURNAL,26,11,1649-1656,10.1007/s00192-015-2755-0
2015,OB,VPG,0,0,0,"Koning, IV","GROENENBERG, IAL; Gotink, AW; Willemsen, SP; Gijtenbeek, M; Dudink, J; GO, ATJI; Reiss, IKM; STEEGERS, EAP; Steegers-Theunissen, RPM",Periconception Maternal Folate Status and Human Embryonic Cerebellum Growth Trajectories: The Rotterdam Predict Study,PLOS ONE,10,10,NULL,10.1371/journal.pone.0141089
2015,GYN,NULL,0,0,0,"van Overveld, M","BORG, C",Brief Emotion Regulation Training Facilitates Arousal Control During Sexual Stimuli,JOURNAL OF SEX RESEARCH,52,9,996-1005,10.1080/00224499.2014.948111
2015,OB,FMG,3.8491767573078719,1,10,"Kazemier, BM","Koningstein, FN; SCHNEEBERGER, C; OTT, A; BOSSUYT, PM; de Miranda, E; Vogelvang, TE; VERHOEVEN, CJM; Langenveld, J; Woiski, M; Oudijk, MA; van der Yen, JEM; Vlegels, MTW; Kuiper, PN; Feiertag, N; PAJKRT, E; de Groot, CJM; Mol, BJ; GEERLINGS, SE",Maternal and neonatal consequences of treated and untreated asymptomatic bacteriuria in pregnancy: a prospective cohort study with an embedded randomised controlled trial,LANCET INFECTIOUS DISEASES,15,11,1324-1333,10.1016/S1473-3099(15)00070-5
2015,OB,NULL,0,0,0,"WOISKI, MD","Belfroid, E; Liefers, J; Grol, RP; Scheepers, HC; Hermens, RP",Influencing factors for high quality care on postpartum haemorrhage in the Netherlands: patient and professional perspectives,BMC PREGNANCY AND CHILDBIRTH,15,NULL,NULL,10.1186/s12884-015-0707-9
2015,ONC,NULL,3.6370545172604589,1,12.5,"Teschendorff, AE","LEE, SH; JONES, A; Fiegl, H; KALWA, M; WAGNER, W; Chindera, K; EVANS, I; DUBEAU, L; Orjalo, A; Horlings, HM; Niederreiter, L; KASER, A; YANG, WN; GOODE, EL; Fridley, BL; Jenner, RG; BERNS, EMJJ; Wik, E; Salvesen, HB; Wisman, GBA; van der Zee, AGJ; DAVIDSON, B; TROPE, CG; Lambrechts, S; VERGOTE, I; CALVERT, H; JACOBS, IJ; WIDSCHWENDTER, M",HOTAIR and its surrogate DNA methylation signature indicate carboplatin resistance in ovarian cancer,GENOME MEDICINE,7,NULL,NULL,10.1186/s13073-015-0233-4
2015,ONC,NULL,1.0434490278119903,0,2.5,"Kar, SP","TYRER, JP; LI, QY; Lawrenson, K; Aben, KKH; Anton-Culver, H; Antonenkova, N; Chenevix-Trench, G; BAKER, H; BANDERA, EV; Bean, YT; BECKMANN, MW; BERCHUCK, A; Bisogna, M; BJORGE, L; BOGDANOVA, N; BRINTON, L; Brooks-Wilson, A; BUTZOW, R; CAMPBELL, I; Carty, K; Chang-Claude, J; CHEN, YA; CHEN, ZH; COOK, LS; CRAMER, D; CUNNINGHAM, JM; Cybulski, C; Dansonka-Mieszkowska, A; DENNIS, J; Dicks, E; DOHERTY, JA; DORK, T; du Bois, A; DURST, M; ECCLES, D; EASTON, DF; EDWARDS, RP; Ekici, AB; Fasching, PA; Fridley, BL; GAO, YT; Gentry-Maharaj, A; GILES, GG; GLASSPOOL, R; GOODE, EL; GOODMAN, MT; Grownwald, J; HARRINGTON, P; HARTER, P; HEIN, A; HEITZ, F; Hildebrandt, MAT; HILLEMANNS, P; HOGDALL, E; HOGDALL, CK; HOSONO, S; IVERSEN, ES; JAKUBOWSKA, A; PAUL, J; JENSEN, A; JI, BT; KARLAN, BY; KJAER, SK; Kelemen, LE; KELLAR, M; KELLEY, J; Kiemeney, LA; Krakstad, C; KUPRYJANCZYK, J; LAMBRECHTS, D; Lambrechts, S; LE, ND; LEE, AW; LELE, S; LEMINEN, A; LESTER, J; LEVINE, DA; LIANG, D; LISSOWSKA, J; LU, K; LUBINSKI, J; LUNDVALL, L; MASSUGER, L; MATSUO, K; MCGUIRE, V; MCLAUGHLIN, JR; McNeish, IA; MENON, U; MODUGNO, F; Moysich, KB; NAROD, SA; NEDERGAARD, L; NESS, RB; NEVANLINNA, H; ODUNSI, K; OLSON, SH; ORLOW, I; ORSULIC, S; WEBER, RP; PEARCE, CL; PEJOVIC, T; Pelttari, LM; Permuth-Wey, J; PHELAN, CM; PIKE, MC; Poole, EM; RAMUS, SJ; RISCH, HA; ROSEN, B; ROSSING, MA; Rothstein, JH; RUDOLPH, A; RUNNEBAUM, IB; Rzepecka, IK; Salvesen, HB; SCHILDKRAUT, JM; Schwaab, I; SHU, XO; Shvetsov, YB; SIDDIQUI, N; Sieh, W; SONG, HL; SOUTHEY, MC; Sucheston-Campbell, LE; Tangen, IL; TEO, SH; TERRY, KL; THOMPSON, PJ; Timorek, A; TSAI, YY; Tworoger, SS; van Altena, AM; van Nieuwenhuysen, E; VERGOTE, I; Vierkant, RA; Wang-Gohrke, S; WALSH, C; Wentzensen, N; WHITTEMORE, AS; WICKLUND, KG; WILKENS, LR; WOO, YL; WU, XF; Wu, AN; YANG, HN; ZHENG, W; ZIOGAS, A; SELLERS, TA; MONTEIRO, ANA; FREEDMAN, ML; GAYTHER, SA; PHAROAH, PDP",Network-Based Integration of GWAS and Gene Expression Identifies a HOX-Centric Network Associated with Serous Ovarian Cancer Risk,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,24,10,1574-1584,10.1158/1055-9965.EPI-14-1270
2015,OB,VPG,0.27794194142711681,0,1,"van Voorst, SF","VOS, AA; De Jong-Potjer, LC; Waelput, AJM; STEEGERS, EAP; Denktas, S",Effectiveness of general preconception care accompanied by a recruitment approach: protocol of a community-based cohort study (the Healthy Pregnancy 4 All study),BMJ OPEN,5,3,NULL,10.1136/bmjopen-2014-006284
2015,OB,NULL,0,0,0,"GARTNER, FR","de Bekker-Grob, EW; STIGGELBOUT, AM; Rijnders, ME; FREEMAN, LM; MIDDELDORP, JM; BLOEMENKAMP, KWM; de Miranda, E; van den Akker-van Marle, ME",Calculating Preference Weights for the Labor and Delivery Index: A Discrete Choice Experiment on Women's Birth Experiences,VALUE IN HEALTH,18,6,856-864,10.1016/j.jval.2015.07.005
2015,OB,NULL,1.0393798333608393,0,2,"Hutton, EK","HANNAH, ME; ROSS, S; JOSEPH, KS; OHLSSON, A; ASZTALOS, EV; WILLAN, AR; ALLEN, AC; ARMSON, BA; GAFNI, A; Mangoff, K; SANCHEZ, JJ; BARRETT, JF",Maternal outcomes at 3months after planned caesarean section versus planned vaginal birth for twin pregnancies in the Twin Birth Study: a randomised controlled trial,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,122,12,1653-1662,10.1111/1471-0528.13597
2015,OB,NULL,0.25984495834020982,0,0.5,"Grooten, IJ","Painter, RC; Pontesilli, M; van der Post, JAM; MOL, BWJ; van Eijsden, M; VRIJKOTTE, TGM; Roseboom, TJ",Weight loss in pregnancy and cardiometabolic profile in childhood: findings from a longitudinal birth cohort,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,122,12,1664-1673,10.1111/1471-0528.13042
2015,GYN,NULL,0,0,0,"Collarino, A","Donswijk, ML; van Driel, WJ; Stokkel, MP; OLMOS, RAV",The use of SPECT/CT for anatomical mapping of lymphatic drainage in vulvar cancer: possible implications for the extent of inguinal lymph node dissection,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,42,13,2064-2071,10.1007/s00259-015-3127-1
2015,OB,FMG,0,0,0,"VISSER, S","Hermes, W; BLOM, HJ; Heijboer, AC; FRANX, A; van Pampus, MG; BLOEMENKAMP, KWM; Koopmans, C; Mol, BJ; de Groot, CJM",Homocysteinemia After Hypertensive Pregnancy Disorders at Term,JOURNAL OF WOMENS HEALTH,24,6,524-529,10.1089/jwh.2015.5201
2015,VPG,NULL,0.97145599572515384,0,2,"Ensing, S","Abu-Hanna, A; Roseboom, TJ; Repping, S; van der Veen, F; MOL, BWJ; RAVELLI, ACJ",Risk of poor neonatal outcome at term after medically assisted reproduction: a propensity score-matched study,FERTILITY AND STERILITY,104,2,384,10.1016/j.fertnstert.2015.04.035
2015,GYN,NULL,0.24460191440507206,0,1,"NGO, C","SAMUELS, S; Bagrintseva, K; Slocker, A; HUPE, P; KENTER, G; POPOVIC, M; SAMET, N; TRESCA, P; von der Leyen, H; DEUTSCH, E; ROUZIER, R; BELIN, L; KAMAL, M; SCHOLL, S",From prospective biobanking to precision medicine: BIO-RAIDs - an EU study protocol in cervical cancer,BMC CANCER,15,NULL,NULL,10.1186/s12885-015-1801-0
2015,VPG,NULL,0.48572799786257692,0,1,"Kuiper, DB","Seggers, J; Schendelaar, P; Haadsma, ML; Roseboom, TJ; HEINEMAN, MJ; Hadders-Algra, M",Asthma and asthma medication use among 4-year-old offspring of subfertile couples - association with IVF?,REPRODUCTIVE BIOMEDICINE ONLINE,31,5,711-714,10.1016/j.rbmo.2015.08.002
2015,GYN,NULL,3.8911871799796356,1,14,"AMANT, F","Vandenbroucke, T; Verheecke, M; FUMAGALLI, M; Halaska, MJ; Boere, I; HAN, S; Gziri, MM; PECCATORI, F; Rob, L; LOK, C; Witteveen, P; VOIGT, JU; Naulaers, G; Vallaeys, L; Van den Heuvel, F; LAGAE, L; MERTENS, L; CLAES, L; Van Calsteren, K",Pediatric Outcome after Maternal Cancer Diagnosed during Pregnancy,NEW ENGLAND JOURNAL OF MEDICINE,373,19,1824-1834,10.1056/NEJMoa1508913
2015,Unknown,NULL,0.51518350853087325,0,0.5,"van der Wal, MA","SCHEELE, F; Schonrock-Adema, J; Jaarsma, ADC; Cohen-Schotanus, J",Leadership in the clinical workplace: what residents report to observe and supervisors report to display: an exploratory questionnaire study,BMC MEDICAL EDUCATION,15,NULL,NULL,10.1186/s12909-015-0480-5
2015,OB,NULL,1.1831140925747423,0,2.5,"Douma, MR","STIENSTRA, R; MIDDELDORP, JM; Arbous, MS; DAHAN, A",Differences in maternal temperature during labour with remifentanil patient-controlled analgesia or epidural analgesia: a randomised controlled trial,INTERNATIONAL JOURNAL OF OBSTETRIC ANESTHESIA,24,4,313-322,10.1016/j.ijoa.2015.06.003
2015,OB,VPG,0.53920815499210661,0,1,"Gishti, O","Jaddoe, VWV; FELIX, JF; REISS, I; Steegers, E; HOFMAN, A; Ikram, MK; GAILLARD, R",Impact of maternal smoking during pregnancy on microvasculature in childhood. The Generation R Study,EARLY HUMAN DEVELOPMENT,91,10,607-611,10.1016/j.earlhumdev.2015.07.009
2015,OB,VPG,0,0,0,"Nino, PKB","Tielemans, MJ; Schalekamp-Timmermans, S; Steenweg-de Graaff, J; HOFMAN, A; Tiemeier, H; Jaddoe, VW; STEEGERS, EAP; Felix, JE; Franco, OH","Maternal fish consumption, fatty acid levels and angiogenic factors: The Generation R Study",PLACENTA,36,10,1178-1184,10.1016/j.placenta.2015.07.125
2015,OB,VPG,0,0,0,"van de Mheen, L","Schuit, E; Liem, SMS; LIM, AC; BEKEDAM, DJ; Goossens, SMTA; Franssen, MTM; Porath, MM; Oudijk, MA; BLOEMENKAMP, KWM; DUVEKOT, JJ; WOISKI, MD; de Graaf, I; Sikkema, JM; Scheepers, HCJ; Van Eijk, J; de Groot, CJM; van Pampus, MG; MOL, BWJ",Second-trimester cervical length as risk indicator for Cesarean delivery in women with twin pregnancy,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,46,5,579-584,10.1002/uog.14727
2015,VPG,VPG,6.5573279711447885,1,13.5,"Palomba, S","de Wilde, MA; FALBO, A; Koster, MPH; La Sala, GB; FAUSER, BCJM",Pregnancy complications in women with polycystic ovary syndrome,HUMAN REPRODUCTION UPDATE,21,5,575-592,10.1093/humupd/dmv029
2015,GYN,NULL,0,0,0,"Van Dijk, MM","van Hanegem, N; de Lange, ME; TIMMERMANS, A",Treatment of Women With an Endometrial Polyp and Heavy Menstrual Bleeding: A Levonorgestrel-Releasing Intrauterine Device or Hysteroscopic Polypectomy?,JOURNAL OF MINIMALLY INVASIVE GYNECOLOGY,22,7,1153-1162,10.1016/j.jmig.2015.06.016
2015,GYN,NULL,1.0393798333608393,0,2,"Hamerlynck, TWO","Schoot, BC; van Vliet, HAAM; Weyers, S","Removal of Endometrial Polyps: Hysteroscopic Morcellation versus Bipolar Resectoscopy, A Randomized Trial",JOURNAL OF MINIMALLY INVASIVE GYNECOLOGY,22,7,1237-1243,10.1016/j.jmig.2015.07.006
2015,OB,NULL,4.0319187315493483,1,12,"Heida, KY","FRANX, A; van Rijn, BB; EIJKEMANS, MJC; BOER, JMA; Verschuren, MWM; Oudijk, MA; BOTS, ML; van der Schouw, YT",Earlier Age of Onset of Chronic Hypertension and Type 2 Diabetes Mellitus After a Hypertensive Disorder of Pregnancy or Gestational Diabetes Mellitus,HYPERTENSION,66,6,1116-1122,10.1161/HYPERTENSIONAHA.115.06005
2015,OB,VPG,1.9719801042263891,0.5,8,"WU, P","Van den Berg, C; ALFIREVIC, Z; O'Brien, S; ROTHLISBERGER, M; BAKER, PN; KENNY, LC; Kublickiene, K; DUVEKOT, JJ",Early Pregnancy Biomarkers in Pre-Eclampsia: A Systematic Review and Meta-Analysis,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,16,9,23035-23056,10.3390/ijms160923035
2015,GYN,UROGYN,1.1098472245249398,0,2,"Vervoort, AJMW","van der Voet, LF; WITMER, M; THURKOW, AL; RADDER, CM; van Kesteren, PJM; QUARTERO, HWP; Kuchenbecker, WKH; BONGERS, MY; Geomini, PMAJ; de Vleeschouwer, LHM; van Hooff, MHA; van Vliet, HAAM; VEERSEMA, S; Renes, WB; van Meurs, HS; BOSMANS, J; Rengerink, KO; BROLMANN, HAM; MOL, BWJ; Huirne, JAF","The HysNiche trial: hysteroscopic resection of uterine caesarean scar defect (niche) in patients with abnormal bleeding, a randomised controlled trial",BMC WOMENS HEALTH,15,NULL,NULL,10.1186/s12905-015-0260-8
2015,OB,NULL,1.3552982371342026,0,3,"Prins, JR","ZHANG, BH; Schjenken, JE; Guerin, LR; BARRY, SC; ROBERTSON, SA",Unstable Foxp3(+) Regulatory T Cells and Altered Dendritic Cells Are Associated with Lipopolysaccharide-Induced Fetal Loss in Pregnant Interleukin 10-Deficient Mice,BIOLOGY OF REPRODUCTION,93,4,NULL,10.1095/biolreprod.115.128694
2015,ONC,NULL,0.38214591554274585,0,1,"BECKER, JH","Ezendam, NPM; BOLL, D; van der Aa, M; Pijnenborg, JMA",Effects of surgical volumes on the survival of endometrial carcinoma,GYNECOLOGIC ONCOLOGY,139,2,306-311,10.1016/j.ygyno.2015.09.003
2015,ONC,NULL,2.6750214087992208,0.5,7,"Bouwman, F","SMITS, A; LOPES, A; DAS, N; POLLARD, A; MASSUGER, L; Bekkers, R; Galaal, K",The impact of BMI on surgical complications and outcomes in endometrial cancer surgery-An institutional study and systematic review of the literature,GYNECOLOGIC ONCOLOGY,139,2,369-376,10.1016/j.ygyno.2015.09.020
2015,GYN,NULL,2.4839484510278478,0.5,6.5,"de Witte, CJ","Van De Sande, AJM; van Beekhuizen, HJ; Koeneman, MM; Kruse, AJ; Gerestein, CG","Imiquimod in cervical, vaginal and vulvar intraepithelial neoplasia: A review",GYNECOLOGIC ONCOLOGY,139,2,377-384,10.1016/j.ygyno.2015.08.018
2015,VPG,VPL,0.2909643613808367,0,1,"de Hoon, B","Monkhorst, K; RIEGMAN, P; LAVEN, JSE; GRIBNAU, J",Buccal swab as a reliable predictor for X inactivation ratio in inaccessible tissues,JOURNAL OF MEDICAL GENETICS,52,11,784-790,10.1136/jmedgenet-2015-103194
2015,VPG,VPL,7.655269157290892,1,25.5,"DUMESIC, DA","OBERFIELD, SE; Stener-Victorin, E; MARSHALL, JC; Laven, JS; LEGRO, RS","Scientific Statement on the Diagnostic Criteria, Epidemiology, Pathophysiology, and Molecular Genetics of Polycystic Ovary Syndrome",ENDOCRINE REVIEWS,36,5,487-525,10.1210/er.2015-1018
2015,GYN,NULL,7.5287839668699421,1,15.5,"HAMDAN, M","Dunselman, G; LI, TC; Cheong, Y",The impact of endometrioma on IVF/ICSI outcomes: a systematic review and meta-analysis,HUMAN REPRODUCTION UPDATE,21,6,809-825,10.1093/humupd/dmv035
2015,VPG,VPG,1.1367689073400902,0,2.5,"Daan, NMP","FAUSER, BCJM",Menopause prediction and potential implications,MATURITAS,82,3,257-265,10.1016/j.maturitas.2015.07.019
2015,VPG,NULL,2.9555991590842341,1,6.5,"PALACIOS, S","Castelo-Branco, C; CURRIE, H; Mijatovic, V; NAPPI, RE; SIMON, J; REES, M",Update on management of genitourinary syndrome of menopause: A practical guide,MATURITAS,82,3,308-313,10.1016/j.maturitas.2015.07.020
2015,VPG,NULL,0.90542311484965976,0,1.5,"Garvelink, MM","Ter Kuile, MM; Bakker, RM; Geense, WJ; Jenninga, E; LOUWE, LA; HILDERS, CGJM; STIGGELBOUT, AM","Women's experiences with information provision and deciding about fertility preservation in the Netherlands: 'satisfaction in general, but unmet needs'",HEALTH EXPECTATIONS,18,5,956-968,10.1111/hex.12068
2015,GYN,NULL,0.60361540989977314,0,1,"Pittens, CACM","NOORDEGRAAF, AV; Van Veen, SC; ANEMA, JR; Huirne, JAF; Broerse, JEW",The involvement of gynaecological patients in the development of a clinical guideline for resumption of (work) activities in the Netherlands,HEALTH EXPECTATIONS,18,5,1397-1412,10.1111/hex.12121
2015,OB,VPG,0.24286399893128846,0,0.5,"van der Heyden, JL","WILLEKES, C; van Baar, AL; van Wassenaer-Leemhuis, AG; PAJKRT, E; Oudijk, MA; Porath, MM; DUVEKOT, HJ; BLOEMENKAMP, KWM; Groenewout, M; Woiski, M; Bijvanki, BN; Bax, CJ; van 't Hooft, J; Sikkema, MM; Akerboom, BMC; Mulder, TLM; NIJHUIS, JG; MOL, BWJ; van der Ham, DP",Behavioural and neurodevelopmental outcome of 2-year-old children after preterm premature rupture of membranes: follow-up of a randomised clinical trial comparing induction of labour and expectant management,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,194,NULL,17-23,10.1016/j.ejogrb.2015.07.014
2015,GYN,NULL,0,0,0,"Dahhan, T","MOL, F; KENTER, GG; Balkenende, EME; de Melkera, AA; van der Veen, F; Dancet, EAF; Goddijn, M",Fertility preservation: a challenge for IVF-clinics,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,194,NULL,78-84,10.1016/j.ejogrb.2015.08.024
2015,OB,NULL,0.48572799786257692,0,1,"Heidema, WM","Scholten, RR; LOTGERING, FK; Spaanderman, MEA",History of preeclampsia is more predictive of cardiometabolic and cardiovascular risk factors than obesity,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,194,NULL,189-193,10.1016/j.ejogrb.2015.09.010
2015,OB,VPG,0.24286399893128846,0,0.5,"BERKS, D","DUVEKOT, JJ; Basalan, H; de Maat, MPM; STEEGERS, EAP; VISSER, W",Associations between phenotypes of preeclampsia and thrombophilia,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,194,NULL,199-205,10.1016/j.ejogrb.2015.09.021
